,Utilisateur,Date,Heure,Action,Attribut,Delai
45304,ddaniaupotter,2009-04-26,08:11:16,Afficher une structure (cours/forum),IDFORUM=362,
45305,ddaniaupotter,2009-04-26,08:11:24,Afficher le contenu d''un message,IDFORUM=362,
45306,ddaniaupotter,2009-04-26,08:11:24,Afficher le contenu d''un message,IDMSG=2873,
45307,ddaniaupotter,2009-04-26,08:11:55,Afficher une structure (cours/forum),IDFORUM=363,
45308,ddaniaupotter,2009-04-26,08:12:06,Afficher une structure (cours/forum),IDFORUM=16,
45309,ddaniaupotter,2009-04-26,08:12:16,Afficher une structure (cours/forum),IDFORUM=17,
45310,ddaniaupotter,2009-04-26,08:12:33,Afficher une structure (cours/forum),IDFORUM=13,
45311,ddaniaupotter,2009-04-26,08:12:46,Afficher une structure (cours/forum),IDFORUM=360,
45312,ddaniaupotter,2009-04-26,08:12:55,Afficher une structure (cours/forum),IDFORUM=358,
45313,ddaniaupotter,2009-04-26,08:13:11,Afficher le contenu d''un message,IDFORUM=358,
45314,ddaniaupotter,2009-04-26,08:13:11,Afficher le contenu d''un message,IDMSG=2847,
45315,mdanet,2009-04-26,08:26:14,Afficher une structure (cours/forum),IDFORUM=339,
45316,fdarriet,2009-04-26,08:26:21,Connexion,login=fdarriet,
45317,fdarriet,2009-04-26,08:26:21,Afficher une structure (cours/forum),IDFORUM=17,
45318,mdanet,2009-04-26,08:26:23,Afficher le contenu d''un message,IDFORUM=339,00:00:09
45319,mdanet,2009-04-26,08:26:23,Afficher le contenu d''un message,IDMSG=2900,00:00:09
45320,mdanet,2009-04-26,08:26:36,Afficher le contenu d''un message,IDFORUM=339,
45321,mdanet,2009-04-26,08:26:36,Afficher le contenu d''un message,IDMSG=2913,
45322,fdarriet,2009-04-26,08:27:42,Poster un nouveau message,IDFORUM=17,00:01:14
45323,fdarriet,2009-04-26,08:27:42,Poster un nouveau message,IDMSG=2920,00:01:14
45324,mdanet,2009-04-26,08:28:58,Afficher le contenu d''un message,IDFORUM=339,
45325,mdanet,2009-04-26,08:28:58,Afficher le contenu d''un message,IDMSG=2919,
45326,mdanet,2009-04-26,08:30:07,Afficher une structure (cours/forum),IDFORUM=340,
45327,mdanet,2009-04-26,08:30:13,Afficher une structure (cours/forum),IDFORUM=341,
45328,mdanet,2009-04-26,08:30:17,Afficher une structure (cours/forum),IDFORUM=362,
45329,mdanet,2009-04-26,08:30:20,Afficher une structure (cours/forum),IDFORUM=363,
45330,mdanet,2009-04-26,08:30:23,Afficher une structure (cours/forum),IDFORUM=16,
45331,mdanet,2009-04-26,08:30:27,Afficher une structure (cours/forum),IDFORUM=17,
45332,mdanet,2009-04-26,08:30:32,Afficher le contenu d''un message,IDFORUM=17,00:00:14
45333,mdanet,2009-04-26,08:30:32,Afficher le contenu d''un message,IDMSG=2912,00:00:14
45334,mdanet,2009-04-26,08:30:47,Afficher le contenu d''un message,IDFORUM=17,00:00:12
45335,mdanet,2009-04-26,08:30:47,Afficher le contenu d''un message,IDMSG=2914,00:00:12
45336,mdanet,2009-04-26,08:31:01,Afficher le contenu d''un message,IDFORUM=17,
45337,mdanet,2009-04-26,08:31:01,Afficher le contenu d''un message,IDMSG=2915,
45338,mdanet,2009-04-26,08:31:27,Afficher le contenu d''un message,IDFORUM=17,
45339,mdanet,2009-04-26,08:31:27,Afficher le contenu d''un message,IDMSG=2916,
45340,mdanet,2009-04-26,08:31:44,Afficher le contenu d''un message,IDFORUM=17,00:00:06
45341,mdanet,2009-04-26,08:31:44,Afficher le contenu d''un message,IDMSG=2917,00:00:06
45342,mdanet,2009-04-26,08:31:52,Afficher le contenu d''un message,IDFORUM=17,00:00:34
45343,mdanet,2009-04-26,08:31:52,Afficher le contenu d''un message,IDMSG=2918,00:00:34
45344,mdanet,2009-04-26,08:32:28,Afficher le contenu d''un message,IDFORUM=17,
45345,mdanet,2009-04-26,08:32:28,Afficher le contenu d''un message,IDMSG=2920,
45346,fdarriet,2009-04-26,08:32:58,Connexion,login=fdarriet,
45347,fdarriet,2009-04-26,08:32:58,Afficher une structure (cours/forum),IDFORUM=17,
45348,fdarriet,2009-04-26,08:33:12,Afficher une structure (cours/forum),IDFORUM=339,
45349,fdarriet,2009-04-26,08:33:30,Afficher le contenu d''un message,IDFORUM=339,
45350,fdarriet,2009-04-26,08:33:30,Afficher le contenu d''un message,IDMSG=2901,
45351,fdarriet,2009-04-26,08:36:59,Download un fichier dans le message,IDFORUM=339,
45352,fdarriet,2009-04-26,08:36:59,Download un fichier dans le message,IDMSG=2901,
45353,fdarriet,2009-04-26,08:36:59,Download un fichier dans le message,IDFile=75,
45354,jvasseur,2009-04-26,08:37:04,Afficher une structure (cours/forum),IDFORUM=17,
45355,jvasseur,2009-04-26,08:37:22,Afficher le contenu d''un message,IDFORUM=17,
45356,jvasseur,2009-04-26,08:37:22,Afficher le contenu d''un message,IDMSG=2920,
45357,mdanet,2009-04-26,08:41:39,Afficher une structure (cours/forum),IDFORUM=16,
45358,mdanet,2009-04-26,08:41:40,Afficher le contenu d''un message,IDFORUM=16,00:00:08
45359,mdanet,2009-04-26,08:41:40,Afficher le contenu d''un message,IDMSG=2910,00:00:08
45360,mdanet,2009-04-26,08:41:50,Afficher le contenu d''un message,IDFORUM=16,00:00:07
45361,mdanet,2009-04-26,08:41:50,Afficher le contenu d''un message,IDMSG=2909,00:00:07
45362,mdanet,2009-04-26,08:41:58,Afficher le contenu d''un message,IDFORUM=16,00:00:05
45363,mdanet,2009-04-26,08:41:58,Afficher le contenu d''un message,IDMSG=2910,00:00:05
45364,mdanet,2009-04-26,08:42:06,Afficher le contenu d''un message,IDFORUM=16,
45365,mdanet,2009-04-26,08:42:06,Afficher le contenu d''un message,IDMSG=2909,
45366,fdarriet,2009-04-26,08:43:04,Afficher une structure (cours/forum),IDFORUM=17,
45367,fdarriet,2009-04-26,08:43:08,Afficher le contenu d''un message,IDFORUM=17,
45368,fdarriet,2009-04-26,08:43:08,Afficher le contenu d''un message,IDMSG=2920,
45369,fdarriet,2009-04-26,08:43:20,Afficher une structure (cours/forum),IDFORUM=16,
45370,fdarriet,2009-04-26,08:43:25,Afficher le contenu d''un message,IDFORUM=16,00:05:31
45371,fdarriet,2009-04-26,08:43:25,Afficher le contenu d''un message,IDMSG=2909,00:05:31
45372,mdanet,2009-04-26,08:48:50,Afficher le contenu d''un message,IDFORUM=16,
45373,mdanet,2009-04-26,08:48:50,Afficher le contenu d''un message,IDMSG=2910,
45374,fdarriet,2009-04-26,08:48:57,Afficher le contenu d''un message,IDFORUM=16,
45375,fdarriet,2009-04-26,08:48:57,Afficher le contenu d''un message,IDMSG=2910,
45376,mgodwod,2009-04-26,08:50:32,Afficher une structure (cours/forum),IDFORUM=339,
45377,mgodwod,2009-04-26,08:50:58,Afficher le contenu d''un message,IDFORUM=339,
45378,mgodwod,2009-04-26,08:50:58,Afficher le contenu d''un message,IDMSG=2919,
45379,mgodwod,2009-04-26,08:54:36,Afficher le contenu d''un message,IDFORUM=339,
45380,mgodwod,2009-04-26,08:54:36,Afficher le contenu d''un message,IDMSG=2913,
45381,mgodwod,2009-04-26,08:55:21,Afficher une structure (cours/forum),IDFORUM=340,
45382,mgodwod,2009-04-26,08:55:29,Afficher une structure (cours/forum),IDFORUM=341,
45383,mgodwod,2009-04-26,08:55:36,Afficher une structure (cours/forum),IDFORUM=362,
45384,mgodwod,2009-04-26,08:55:44,Afficher une structure (cours/forum),IDFORUM=363,
45385,mgodwod,2009-04-26,08:55:49,Afficher une structure (cours/forum),IDFORUM=16,
45386,mgodwod,2009-04-26,08:55:56,Afficher une structure (cours/forum),IDFORUM=17,
45387,mgodwod,2009-04-26,08:56:02,Afficher le contenu d''un message,IDFORUM=17,
45388,mgodwod,2009-04-26,08:56:02,Afficher le contenu d''un message,IDMSG=2918,
45389,mgodwod,2009-04-26,09:09:55,Afficher le contenu d''un message,IDFORUM=17,
45390,mgodwod,2009-04-26,09:09:55,Afficher le contenu d''un message,IDMSG=2920,
45391,fdarriet,2009-04-26,09:10:50,Afficher une structure (cours/forum),IDFORUM=17,
45392,fdarriet,2009-04-26,09:10:56,Afficher une structure (cours/forum),IDFORUM=339,
45393,fdarriet,2009-04-26,09:11:17,Afficher le contenu d''un message,IDFORUM=339,00:00:42
45394,fdarriet,2009-04-26,09:11:17,Afficher le contenu d''un message,IDMSG=2901,00:00:42
45395,fdarriet,2009-04-26,09:11:27,Download un fichier dans le message,IDFORUM=339,
45396,fdarriet,2009-04-26,09:11:27,Download un fichier dans le message,IDMSG=2901,
45397,fdarriet,2009-04-26,09:11:27,Download un fichier dans le message,IDFile=75,
45398,fdarriet,2009-04-26,09:12:05,Afficher le contenu d''un message,IDFORUM=339,00:02:13
45399,fdarriet,2009-04-26,09:12:05,Afficher le contenu d''un message,IDMSG=2902,00:02:13
45400,fdarriet,2009-04-26,09:12:09,Download un fichier dans le message,IDFORUM=339,
45401,fdarriet,2009-04-26,09:12:09,Download un fichier dans le message,IDMSG=2902,
45402,fdarriet,2009-04-26,09:12:09,Download un fichier dans le message,IDFile=76,
45403,fdarriet,2009-04-26,09:14:22,Afficher le contenu d''un message,IDFORUM=339,
45404,fdarriet,2009-04-26,09:14:22,Afficher le contenu d''un message,IDMSG=2838,
45405,fdarriet,2009-04-26,09:14:24,Download un fichier dans le message,IDFORUM=339,
45406,fdarriet,2009-04-26,09:14:24,Download un fichier dans le message,IDMSG=2838,
45407,fdarriet,2009-04-26,09:14:24,Download un fichier dans le message,IDFile=70,
45408,mgodwod,2009-04-26,09:15:38,Afficher une structure (cours/forum),IDFORUM=339,
45409,mgodwod,2009-04-26,09:16:37,Afficher le contenu d''un message,IDFORUM=339,
45410,mgodwod,2009-04-26,09:16:37,Afficher le contenu d''un message,IDMSG=2805,
45411,mgodwod,2009-04-26,09:17:14,Afficher le fil de discussion,IDFORUM=339,
45412,mgodwod,2009-04-26,09:17:14,Afficher le fil de discussion,IDMSG=2805,
45413,fdarriet,2009-04-26,09:17:34,Afficher une structure (cours/forum),IDFORUM=16,
45414,fdarriet,2009-04-26,09:17:38,Afficher une structure (cours/forum),IDFORUM=363,
45415,fdarriet,2009-04-26,09:17:41,Afficher une structure (cours/forum),IDFORUM=17,
45416,mgodwod,2009-04-26,09:18:21,Afficher le contenu d''un message,IDFORUM=339,
45417,mgodwod,2009-04-26,09:18:21,Afficher le contenu d''un message,IDMSG=2812,
45418,mgodwod,2009-04-26,09:19:32,Afficher le contenu d''un message,IDFORUM=339,
45419,mgodwod,2009-04-26,09:19:32,Afficher le contenu d''un message,IDMSG=2838,
45420,jvasseur,2009-04-26,09:21:03,Afficher le contenu d''un message,IDFORUM=17,00:01:15
45421,jvasseur,2009-04-26,09:21:03,Afficher le contenu d''un message,IDMSG=2918,00:01:15
45422,mgodwod,2009-04-26,09:22:26,Download un fichier dans le message,IDFORUM=339,
45423,mgodwod,2009-04-26,09:22:26,Download un fichier dans le message,IDMSG=2838,
45424,mgodwod,2009-04-26,09:22:26,Download un fichier dans le message,IDFile=70,
45425,jvasseur,2009-04-26,09:24:05,Répondre à un message,IDFORUM=17,00:01:42
45426,jvasseur,2009-04-26,09:24:05,Répondre à un message,IDMSG=2921,00:01:42
45427,jvasseur,2009-04-26,09:24:05,Répondre à un message,IDPARENT=2918,00:01:42
45428,jvasseur,2009-04-26,09:24:17,Afficher le contenu d''un message,IDFORUM=17,
45429,jvasseur,2009-04-26,09:24:17,Afficher le contenu d''un message,IDMSG=2918,
45430,fdarriet,2009-04-26,09:40:26,Connexion,login=fdarriet,
45431,fdarriet,2009-04-26,09:40:26,Afficher une structure (cours/forum),IDFORUM=17,
45432,fdarriet,2009-04-26,09:40:34,Afficher le contenu d''un message,IDFORUM=17,00:00:49
45433,fdarriet,2009-04-26,09:40:34,Afficher le contenu d''un message,IDMSG=2921,00:00:49
45434,mgodwod,2009-04-26,09:40:50,Afficher une structure (cours/forum),IDFORUM=17,
45435,mgodwod,2009-04-26,09:41:03,Afficher le contenu d''un message,IDFORUM=17,
45436,mgodwod,2009-04-26,09:41:03,Afficher le contenu d''un message,IDMSG=2921,
45437,fdarriet,2009-04-26,09:41:25,Afficher le contenu d''un message,IDFORUM=17,00:00:03
45438,fdarriet,2009-04-26,09:41:25,Afficher le contenu d''un message,IDMSG=2920,00:00:03
45439,fdarriet,2009-04-26,09:45:16,Répondre à un message,IDFORUM=17,00:03:37
45440,fdarriet,2009-04-26,09:45:16,Répondre à un message,IDMSG=2922,00:03:37
45441,fdarriet,2009-04-26,09:45:16,Répondre à un message,IDPARENT=2920,00:03:37
45442,jvasseur,2009-04-26,09:45:55,Connexion,login=jvasseur,
45443,mgodwod,2009-04-26,09:45:57,Afficher le contenu d''un message,IDFORUM=17,
45444,mgodwod,2009-04-26,09:45:57,Afficher le contenu d''un message,IDMSG=2917,
45445,jvasseur,2009-04-26,09:45:58,Afficher une structure (cours/forum),IDFORUM=339,
45446,jvasseur,2009-04-26,09:46:27,Afficher le contenu d''un message,IDFORUM=339,00:00:05
45447,jvasseur,2009-04-26,09:46:27,Afficher le contenu d''un message,IDMSG=2758,00:00:05
45448,jvasseur,2009-04-26,09:46:36,Afficher le contenu d''un message,IDFORUM=339,
45449,jvasseur,2009-04-26,09:46:36,Afficher le contenu d''un message,IDMSG=2777,
45450,mgodwod,2009-04-26,09:46:57,Afficher le contenu d''un message,IDFORUM=17,
45451,mgodwod,2009-04-26,09:46:57,Afficher le contenu d''un message,IDMSG=2922,
45452,jvasseur,2009-04-26,09:54:05,Afficher une structure (cours/forum),IDFORUM=339,
45453,jvasseur,2009-04-26,09:54:17,Afficher le contenu d''un message,IDFORUM=339,00:15:35
45454,jvasseur,2009-04-26,09:54:17,Afficher le contenu d''un message,IDMSG=2919,00:15:35
45455,mgodwod,2009-04-26,10:13:26,Afficher une structure (cours/forum),IDFORUM=17,
45456,jvasseur,2009-04-26,10:14:05,Répondre à un message,IDFORUM=339,00:04:08
45457,jvasseur,2009-04-26,10:14:05,Répondre à un message,IDMSG=2923,00:04:08
45458,jvasseur,2009-04-26,10:14:05,Répondre à un message,IDPARENT=2919,00:04:08
45459,jvasseur,2009-04-26,10:14:23,Afficher une structure (cours/forum),IDFORUM=17,
45460,jvasseur,2009-04-26,10:14:28,Afficher le contenu d''un message,IDFORUM=17,
45461,jvasseur,2009-04-26,10:14:28,Afficher le contenu d''un message,IDMSG=2922,
45462,mgodwod,2009-04-26,10:15:25,Afficher une structure (cours/forum),IDFORUM=17,
45463,mgodwod,2009-04-26,10:15:39,Afficher le contenu d''un message,IDFORUM=17,00:00:06
45464,mgodwod,2009-04-26,10:15:39,Afficher le contenu d''un message,IDMSG=2921,00:00:06
45465,jvasseur,2009-04-26,10:15:50,Afficher le contenu d''un message,IDFORUM=17,00:01:12
45466,jvasseur,2009-04-26,10:15:50,Afficher le contenu d''un message,IDMSG=2921,00:01:12
45467,mgodwod,2009-04-26,10:23:47,Afficher une structure (cours/forum),IDFORUM=339,
45468,mgodwod,2009-04-26,10:31:29,Afficher le contenu d''un message,IDFORUM=339,00:00:08
45469,mgodwod,2009-04-26,10:31:29,Afficher le contenu d''un message,IDMSG=2888,00:00:08
45470,mgodwod,2009-04-26,10:31:42,Afficher le contenu d''un message,IDFORUM=339,
45471,mgodwod,2009-04-26,10:31:42,Afficher le contenu d''un message,IDMSG=2923,
45472,mgodwod,2009-04-26,10:32:59,Afficher le contenu d''un message,IDFORUM=339,
45473,mgodwod,2009-04-26,10:32:59,Afficher le contenu d''un message,IDMSG=2876,
45474,mgodwod,2009-04-26,10:33:06,Download un fichier dans le message,IDFORUM=339,
45475,mgodwod,2009-04-26,10:33:06,Download un fichier dans le message,IDMSG=2876,
45476,mgodwod,2009-04-26,10:33:06,Download un fichier dans le message,IDFile=73,
45477,mgodwod,2009-04-26,10:35:30,Afficher une structure (cours/forum),IDFORUM=17,
45478,mgodwod,2009-04-26,10:35:35,Afficher le contenu d''un message,IDFORUM=17,00:00:06
45479,mgodwod,2009-04-26,10:35:35,Afficher le contenu d''un message,IDMSG=2921,00:00:06
45480,mgodwod,2009-04-26,10:37:47,Répondre à un message,IDFORUM=17,00:02:03
45481,mgodwod,2009-04-26,10:37:47,Répondre à un message,IDMSG=2924,00:02:03
45482,mgodwod,2009-04-26,10:37:47,Répondre à un message,IDPARENT=2921,00:02:03
45483,mgodwod,2009-04-26,10:44:19,Afficher une structure (cours/forum),IDFORUM=339,
45484,mgodwod,2009-04-26,10:44:39,Afficher le contenu d''un message,IDFORUM=339,
45485,mgodwod,2009-04-26,10:44:39,Afficher le contenu d''un message,IDMSG=2919,
45486,mdanet,2009-04-26,10:55:48,Afficher une structure (cours/forum),IDFORUM=339,
45487,mdanet,2009-04-26,10:55:55,Afficher le contenu d''un message,IDFORUM=339,00:00:24
45488,mdanet,2009-04-26,10:55:55,Afficher le contenu d''un message,IDMSG=2923,00:00:24
45489,mdanet,2009-04-26,10:57:04,Répondre à un message,IDFORUM=339,00:00:40
45490,mdanet,2009-04-26,10:57:04,Répondre à un message,IDMSG=2925,00:00:40
45491,mdanet,2009-04-26,10:57:04,Répondre à un message,IDPARENT=2923,00:00:40
45492,mdanet,2009-04-26,10:57:12,Afficher une structure (cours/forum),IDFORUM=340,
45493,mdanet,2009-04-26,10:57:17,Afficher une structure (cours/forum),IDFORUM=337,
45494,mdanet,2009-04-26,10:57:23,Afficher une structure (cours/forum),IDFORUM=341,
45495,mdanet,2009-04-26,10:57:26,Afficher une structure (cours/forum),IDFORUM=362,
45496,mdanet,2009-04-26,10:57:30,Afficher une structure (cours/forum),IDFORUM=363,
45497,mdanet,2009-04-26,10:57:33,Afficher une structure (cours/forum),IDFORUM=16,
45498,mdanet,2009-04-26,10:57:37,Afficher une structure (cours/forum),IDFORUM=17,
45499,mdanet,2009-04-26,10:57:39,Afficher le contenu d''un message,IDFORUM=17,00:00:07
45500,mdanet,2009-04-26,10:57:39,Afficher le contenu d''un message,IDMSG=2921,00:00:07
45501,mdanet,2009-04-26,10:57:47,Afficher le contenu d''un message,IDFORUM=17,00:00:08
45502,mdanet,2009-04-26,10:57:47,Afficher le contenu d''un message,IDMSG=2924,00:00:08
45503,mdanet,2009-04-26,10:57:57,Afficher le contenu d''un message,IDFORUM=17,00:00:07
45504,mdanet,2009-04-26,10:57:57,Afficher le contenu d''un message,IDMSG=2922,00:00:07
45505,mdanet,2009-04-26,10:58:35,Répondre à un message,IDFORUM=17,00:00:29
45506,mdanet,2009-04-26,10:58:35,Répondre à un message,IDMSG=2926,00:00:29
45507,mdanet,2009-04-26,10:58:35,Répondre à un message,IDPARENT=2922,00:00:29
45508,mdanet,2009-04-26,10:58:58,Afficher le contenu d''un message,IDFORUM=17,
45509,mdanet,2009-04-26,10:58:58,Afficher le contenu d''un message,IDMSG=2922,
45510,jvasseur,2009-04-26,10:59:20,Afficher le contenu d''un message,IDFORUM=17,01:29:48
45511,jvasseur,2009-04-26,10:59:20,Afficher le contenu d''un message,IDMSG=2918,01:29:48
45512,jvasseur,2009-04-26,10:59:30,Afficher le contenu d''un message,IDFORUM=17,00:00:04
45513,jvasseur,2009-04-26,10:59:30,Afficher le contenu d''un message,IDMSG=2926,00:00:04
45514,jvasseur,2009-04-26,10:59:37,Afficher le contenu d''un message,IDFORUM=17,00:00:12
45515,jvasseur,2009-04-26,10:59:37,Afficher le contenu d''un message,IDMSG=2924,00:00:12
45516,jvasseur,2009-04-26,11:00:42,Répondre à un message,IDFORUM=17,00:00:50
45517,jvasseur,2009-04-26,11:00:42,Répondre à un message,IDMSG=2927,00:00:50
45518,jvasseur,2009-04-26,11:00:42,Répondre à un message,IDPARENT=2924,00:00:50
45519,mdanet,2009-04-26,11:12:02,Afficher une structure (cours/forum),IDFORUM=16,
45520,mdanet,2009-04-26,11:12:05,Afficher le contenu d''un message,IDFORUM=16,00:00:05
45521,mdanet,2009-04-26,11:12:05,Afficher le contenu d''un message,IDMSG=2909,00:00:05
45522,mdanet,2009-04-26,11:12:11,Afficher le contenu d''un message,IDFORUM=16,00:00:08
45523,mdanet,2009-04-26,11:12:11,Afficher le contenu d''un message,IDMSG=2910,00:00:08
45524,mdanet,2009-04-26,11:12:21,Afficher le contenu d''un message,IDFORUM=16,
45525,mdanet,2009-04-26,11:12:21,Afficher le contenu d''un message,IDMSG=2909,
45526,mdanet,2009-04-26,11:14:29,Afficher le contenu d''un message,IDFORUM=16,00:00:01
45527,mdanet,2009-04-26,11:14:29,Afficher le contenu d''un message,IDMSG=2905,00:00:01
45528,mdanet,2009-04-26,11:14:31,Afficher le contenu d''un message,IDFORUM=16,
45529,mdanet,2009-04-26,11:14:31,Afficher le contenu d''un message,IDMSG=2890,
45530,jvasseur,2009-04-26,11:16:14,Afficher une structure (cours/forum),IDFORUM=339,
45531,jvasseur,2009-04-26,11:16:25,Afficher le contenu d''un message,IDFORUM=339,
45532,jvasseur,2009-04-26,11:16:25,Afficher le contenu d''un message,IDMSG=2925,
45533,jvasseur,2009-04-26,11:16:42,Afficher une structure (cours/forum),IDFORUM=17,
45534,jvasseur,2009-04-26,11:16:53,Afficher une structure (cours/forum),IDFORUM=362,
